timestamp,sender,message,emotion,emoji_used,emoji_count,capital_ratio,clean_message,message_len,hour,emoji_flag,len_bucket,caps_bucket,strata
11/10/2021 16:29,REDACTED,tunggu sya krimkan ko foto.y. letting ko bede,netral,,0,0,tunggu sya krimkan ko foto.y. letting ko bede,8,16,0,medium,low,medium_low_0
9/14/2021 12:41,REDACTED,"Happy birthday utk teman/saudari kta @REDACTED Silvy sehat selalu, berhasil pendidikannya,segala harapan dan cita""nya tercapaii, diberkati segala pelayanannya dan juga bersama keluarga. Tuhan Yesus memberkatii...🙏🎊😇🎁",positif,🙏🎊😇🎁,4,0.06741573,"happy birthday utk teman saudari kta redacted silvy sehat selalu, berhasil pendidikannya,segala harapan dan cita nya tercapaii, diberkati segala pelayanannya dan juga bersama keluarga. tuhan yesus memberkatii...",27,12,1,medium,mid,medium_mid_1
12/3/2024 11:04,REDACTED,"Selamat Ulang Tahun untuk saudara kita @REDACTED Reno 🥳🥳🎉🎉 Panjang umur, sehat selalu, diberkati dalam pelayanan dan kehidupannya, diberkati juga bersama dengan keluarga. Dan menjadi berkat dimanapun Tuhan tempatkan. Tuhan Yesus Memberkati✨💕🥰🎁 Have a grateful & blessed day😇🫶",positif,🥳🥳🎉🎉✨💕🥰🎁😇🫶,10,0.085972851,"selamat ulang tahun untuk saudara kita redacted reno panjang umur, sehat selalu, diberkati dalam pelayanan dan kehidupannya, diberkati juga bersama dengan keluarga. dan menjadi berkat dimanapun tuhan tempatkan. tuhan yesus memberkati have a grateful blessed day",36,11,1,long,mid,long_mid_1
9/17/2022 18:41,REDACTED,"Ayukk gayss merapat ke gereja, nnti kitaa sama2 berangkat ke lokasi😁🙏🏻",netral,😁🙏🏻,3,0.018181818,"ayukk gayss merapat ke gereja, nnti kitaa sama2 berangkat ke lokasi",11,18,1,medium,low,medium_low_1
4/12/2022 0:47,REDACTED,"Turut berduka cita atas meninggalnya Ayah dri teman/saudari kita @REDACTED , kiranya keluarga besar yang ditinggalkan diberikan penguatan dan penghiburan sejati dari Tuhan kita Yesus Kristus ✨🙏🏻🙏🏻",negatif,✨🙏🏻🙏🏻,5,0.080246914,"turut berduka cita atas meninggalnya ayah dri teman saudari kita redacted , kiranya keluarga besar yang ditinggalkan diberikan penguatan dan penghiburan sejati dari tuhan kita yesus kristus",27,0,1,medium,mid,medium_mid_1
5/8/2024 10:30,REDACTED,"Selamat bertambah sukacita usia @REDACTED REDACTED @REDACTED Delvi  🥳 🎉 Panjang umur, sehat selalu, diberkati dalam cita-cita dan rencana kedepannya, diberkati bersama keluarga. Tuhan senantiasa menyertai dan melindungi dimanapun pergi dan berada. Tuhan Yesus Memberkatii🎁😇",positif,🥳🎉🎁😇,4,0.137168142,"selamat bertambah sukacita usia redacted redacted redacted delvi panjang umur, sehat selalu, diberkati dalam cita cita dan rencana kedepannya, diberkati bersama keluarga. tuhan senantiasa menyertai dan melindungi dimanapun pergi dan berada. tuhan yesus memberkatii",34,10,1,medium,high,medium_high_1
10/28/2023 23:06,REDACTED,"Partai, setia hingga akhir ka wkwk",netral,,0,0.035714286,"partai, setia hingga akhir ka wkwk",6,23,0,short,low,short_low_0
4/17/2024 11:10,REDACTED,Persembahan pujian mi,netral,,0,0.052631579,persembahan pujian mi,3,11,0,short,low,short_low_0
3/26/2024 14:45,REDACTED,Dan teman2 yg mau pergi silahkan list mi 🙏🏼,netral,🙏🏼,2,0.03125,dan teman2 yg mau pergi silahkan list mi,8,14,1,medium,low,medium_low_1
9/14/2024 11:52,REDACTED,"Selamat bertambah sukacita usia untuk saudari kita @REDACTED Silvy 🥳🥳🎉 Panjang umur, sehat selalu, diberkati dalam cita-cita dan rencana kedepannya, diberkati bersama keluarga. Tuhan senantiasa menyertai dan melindungi dimanapun pergi dan berada. Tuhan Yesus Memberkati🎁😇✨🫶",positif,🥳🥳🎉🎁😇✨🫶,7,0.066666667,"selamat bertambah sukacita usia untuk saudari kita redacted silvy panjang umur, sehat selalu, diberkati dalam cita cita dan rencana kedepannya, diberkati bersama keluarga. tuhan senantiasa menyertai dan melindungi dimanapun pergi dan berada. tuhan yesus memberkati",35,11,1,long,mid,long_mid_1
11/5/2023 13:17,REDACTED,"Shalom, Semangat Pagi Kami dari _Panitia Hari Raya Gerejawi 2023_ PPGT Jemaat Baji’ Ma’rumpa’ akan mengadakan bazar antar berupa paket makanan dan minuman: *Paket 1: Burger ayam krispi & melon squash 35K* *Paket 2: Nasi ayam krispi & es teh 30K* Bagi yang ingin memesan bisa langsung isi list di bawah ini🙏🏻 1. Titah : Paket 2(mau 2) + Paket 1(mau 1, request didlm burgernya nda pake daun-daun tomat timun dll ckup roti dan ayamnya sja) 2.Irfand : paket 2 (pesan 3) 3. 4. 5. dst. *Pengantaran Kamis, 9 November 2023* _*Salam Kasih*_ _*Panitia Hari Raya Gerejawi PPGT-JBM 2023*_ _*Tuhan Yesus Memberkati🫶🏻*_",netral,🙏🏻🫶🏻,4,0.106382979,"shalom, semangat pagi kami dari panitia hari raya gerejawi 2023 ppgt jemaat baji ma rumpa akan mengadakan bazar antar berupa paket makanan dan minuman paket 1 burger ayam krispi melon squash 35k paket 2 nasi ayam krispi es teh 30k bagi yang ingin memesan bisa langsung isi list di bawah ini 1. titah paket 2 mau 2 paket 1 mau 1, request didlm burgernya nda pake daun daun tomat timun dll ckup roti dan ayamnya sja 2.irfand paket 2 pesan 3 3. 4. 5. dst. pengantaran kamis, 9 november 2023 salam kasih panitia hari raya gerejawi ppgt jbm 2023 tuhan yesus memberkati",102,13,1,long,high,long_high_1
2/6/2025 10:04,REDACTED,Turut berduka cita atas meninggalnya Ayah dri teman/saudara kita Onesimus Kariwangan @REDACTED Ones  kiranya keluarga yang ditinggalkan diberikan penguatan dan penghiburan dari Tuhan kita Yesus Kristus 🙏🏻🙏🏻,negatif,🙏🏻🙏🏻,4,0.092485549,turut berduka cita atas meninggalnya ayah dri teman saudara kita onesimus kariwangan redacted ones kiranya keluarga yang ditinggalkan diberikan penguatan dan penghiburan dari tuhan kita yesus kristus,27,10,1,medium,high,medium_high_1
8/13/2021 10:09,REDACTED,adakan tawwa bang,netral,,0,0,adakan tawwa bang,3,10,0,short,low,short_low_0
6/24/2023 23:20,REDACTED,"Info Panitia Porseni PPGT-KMT Shalom dan semangat pagi!✨ Dalam rangka pelaksanaan kegiatan Porseni PPGT Klasis Makassar Timur, maka kami Mengadakan aksi Penjualan Merch, berupa Baju kaos dan Totebag. Biar lebih kece badai dalam pelaksanaan kegiatan Porseninya nanti, kuyy dipesan dan meriahkan pelaksanaannya Dengan segala Merch-merch dari panitia Porseni ✨😎 Untuk informasi dan pemesanan boleh diperhatikan pamflet yang di atas yah👆 List disini yuk pesanannya : 1.Yoel (Hitam, S) 2. Titah (Hitam, M) 3.  Laura (Hitam, M) 4. 5. 6. Dst.",netral,✨✨😎👆,4,0.09976247,"info panitia porseni ppgt kmt shalom dan semangat pagi! dalam rangka pelaksanaan kegiatan porseni ppgt klasis makassar timur, maka kami mengadakan aksi penjualan merch, berupa baju kaos dan totebag. biar lebih kece badai dalam pelaksanaan kegiatan porseninya nanti, kuyy dipesan dan meriahkan pelaksanaannya dengan segala merch merch dari panitia porseni untuk informasi dan pemesanan boleh diperhatikan pamflet yang di atas yah list disini yuk pesanannya 1.yoel hitam, s 2. titah hitam, m 3. laura hitam, m 4. 5. 6. dst.",80,23,1,long,high,long_high_1
9/23/2025 10:53,REDACTED,"Shalom Selamat datang dan selamat melayani di Jemaat Baji’ Ma’rumpa’, khususnya bersama PPGT *Pak Pdt. Ribrata Sallata, S.T., S.Th.*@REDACTED Pendeta Ribrata Sallata 🙏🏻💖😇",positif,🙏🏻💖😇,4,0.215384615,"shalom selamat datang dan selamat melayani di jemaat baji ma rumpa , khususnya bersama ppgt pak pdt. ribrata sallata, s.t., s.th. redacted pendeta ribrata sallata",25,10,1,medium,high,medium_high_1
4/13/2024 18:33,REDACTED,Jangan lupa datang ibadah yaa <Pesan ini diedit>,netral,,0,0.051282051,jangan lupa datang ibadah yaa pesan ini diedit,8,18,0,medium,low,medium_low_0
7/5/2024 11:59,REDACTED,"Selamat bertambah sukacita usia untuk saudari kita @REDACTED 🥳 🎉 Panjang umur, sehat selalu, diberkati dalam cita-cita dan rencana kedepannya, diberkati bersama keluarga. Tuhan senantiasa menyertai dan melindungi dimanapun pergi dan berada. Tuhan Yesus Memberkati🎁😇✨🫶",positif,🥳🎉🎁😇✨🫶,6,0.063636364,"selamat bertambah sukacita usia untuk saudari kita redacted panjang umur, sehat selalu, diberkati dalam cita cita dan rencana kedepannya, diberkati bersama keluarga. tuhan senantiasa menyertai dan melindungi dimanapun pergi dan berada. tuhan yesus memberkati",34,11,1,medium,low,medium_low_1
7/11/2025 18:58,REDACTED,2🔥🔥,positif,🔥🔥,2,0,2,1,18,1,short,low,short_low_1
9/20/2022 21:35,REDACTED,🤭🤭🤭🤣🤣🤣🤣😬😬😬😬,negatif,🤭🤭🤭🤣🤣🤣🤣😬😬😬😬,11,0,,0,21,1,short,low,short_low_1
10/1/2025 17:41,REDACTED,Aiii jelek2 skip ahah,negatif,,0,0.058823529,aiii jelek2 skip ahah,4,17,0,short,low,short_low_0
6/6/2022 8:45,REDACTED,😇,positif,😇,1,0,,0,8,1,short,low,short_low_1
5/19/2022 6:32,REDACTED,🙏🏻😇,positif,🙏🏻😇,3,0,,0,6,1,short,low,short_low_1
7/5/2023 8:47,REDACTED,"Selamat bertambah Sukacita usia untuk Saudari kita @REDACTED Sepupu 🎉 Panjang umur, sehat selalu, diberkati dalam Pendidikan dan Rencananya kedepan, diberkati bersama dengan keluarga. Tuhan senantiasa menyertai dan melindungi dimanapun pergi dan berada. Tuhan Yesus Memberkati✨💕🥰🎁 Have a grateful & blessed day teman""🫶🏻",positif,🎉✨💕🥰🎁🫶🏻,7,0.076335878,"selamat bertambah sukacita usia untuk saudari kita redacted sepupu panjang umur, sehat selalu, diberkati dalam pendidikan dan rencananya kedepan, diberkati bersama dengan keluarga. tuhan senantiasa menyertai dan melindungi dimanapun pergi dan berada. tuhan yesus memberkati have a grateful blessed day teman",41,8,1,long,mid,long_mid_1
5/16/2024 19:36,REDACTED,Turut berdukacita atas meninggalnya Tante terkasih dari saudara kita @REDACTED Ppgt kiranya keluarga yang ditinggalkan diberikan penguatan dan penghiburan dari Tuhan kita Yesus Kristus😇🙏🏻🙏🏻,negatif,😇🙏🏻🙏🏻,5,0.0875,turut berdukacita atas meninggalnya tante terkasih dari saudara kita redacted ppgt kiranya keluarga yang ditinggalkan diberikan penguatan dan penghiburan dari tuhan kita yesus kristus,24,19,1,medium,high,medium_high_1
2/12/2022 15:48,REDACTED,"Selamat bertambah sukacita usia teman/saudara kta @REDACTED REDACTED Panjang umur, sehat slaluu, diberkatii segala harapan cita"" kedepannya, diberkati bersama dgn keluarga dan dlm pendidikan Tuhan menyertai dan melindungi. Wish u all the best Tuhan Yesus memberkatiii...🎉🎊 Happy a blessed day ✨😊",positif,🎉🎊✨😊,4,0.095435685,"selamat bertambah sukacita usia teman saudara kta redacted redacted panjang umur, sehat slaluu, diberkatii segala harapan cita kedepannya, diberkati bersama dgn keluarga dan dlm pendidikan tuhan menyertai dan melindungi. wish u all the best tuhan yesus memberkatiii... happy a blessed day",41,15,1,long,high,long_high_1
7/28/2023 13:08,REDACTED,"Selamat bertambah usia @REDACTED 🎉 Panjang umur, sehat slalu, serta segala harapan, rencana dan cita-citanya kedepan senantiasa diberkati. Tuhan menyertai dan melindungi dimanapun pergi dan berada, Tuhan Yesus memberkatii✨💕🥰🎁🎊 Have a blessed day 😇✨",positif,🎉✨💕🥰🎁🎊😇✨,8,0.07,"selamat bertambah usia redacted panjang umur, sehat slalu, serta segala harapan, rencana dan cita citanya kedepan senantiasa diberkati. tuhan menyertai dan melindungi dimanapun pergi dan berada, tuhan yesus memberkatii have a blessed day",33,13,1,medium,mid,medium_mid_1
2/26/2022 14:32,REDACTED,Up juga ka' geng belum pulang jam segitu soalnya🤧🙏,netral,🤧🙏,2,0.025641026,up juga ka' geng belum pulang jam segitu soalnya,9,14,1,medium,low,medium_low_1
2/24/2023 12:50,REDACTED,Na cariko mama mu sama cewek2 tantiiik....🤭🤭🤭🤭🤣🤣🤣🤣🤣,netral,🤭🤭🤭🤭🤣🤣🤣🤣🤣,9,0.032258065,na cariko mama mu sama cewek2 tantiiik....,7,12,1,medium,low,medium_low_1
10/30/2021 20:48,REDACTED,muka jodoh,netral,,0,0,muka jodoh,2,20,0,short,low,short_low_0
5/8/2024 10:01,REDACTED,"Selamat bertambah sukacita usia @REDACTED REDACTED @REDACTED Delvi  🥳 🎉 Panjang umur, sehat selalu, diberkati dalam cita-cita dan rencana kedepannya, diberkati bersama keluarga. Tuhan senantiasa menyertai dan melindungi dimanapun pergi dan berada. Tuhan Yesus Memberkatii🎁😇",positif,🥳🎉🎁😇,4,0.137168142,"selamat bertambah sukacita usia redacted redacted redacted delvi panjang umur, sehat selalu, diberkati dalam cita cita dan rencana kedepannya, diberkati bersama keluarga. tuhan senantiasa menyertai dan melindungi dimanapun pergi dan berada. tuhan yesus memberkatii",34,10,1,medium,high,medium_high_1
7/25/2024 11:54,REDACTED,"Selamat bertambah sukacita usia untuk saudara kita @REDACTED Irfand  🥳 🎉 Panjang umur, sehat selalu, diberkati dalam cita-cita dan rencana kedepannya, diberkati bersama keluarga. Tuhan senantiasa menyertai dan melindungi dimanapun pergi dan berada. Tuhan Yesus Memberkati🎁😇✨🫶",positif,🥳🎉🎁😇✨🫶,6,0.066371681,"selamat bertambah sukacita usia untuk saudara kita redacted irfand panjang umur, sehat selalu, diberkati dalam cita cita dan rencana kedepannya, diberkati bersama keluarga. tuhan senantiasa menyertai dan melindungi dimanapun pergi dan berada. tuhan yesus memberkati",35,11,1,long,mid,long_mid_1
5/28/2023 12:38,REDACTED,"Selamat bertambah Sukacita usia untuk Saudari/kakak kita @REDACTED   🎉 Panjang umur, sehat selalu, diberkati dalam Pekerjaan dan Rencananya kedepan, diberkati bersama dengan keluarga. Tuhan senantiasa menyertai dan melindungi dimanapun pergi dan berada. Tuhan Yesus Memberkati✨💕🥰🎁 Have a grateful & blessed day teman""😇🫶",positif,🎉✨💕🥰🎁😇🫶,7,0.073076923,"selamat bertambah sukacita usia untuk saudari kakak kita redacted panjang umur, sehat selalu, diberkati dalam pekerjaan dan rencananya kedepan, diberkati bersama dengan keluarga. tuhan senantiasa menyertai dan melindungi dimanapun pergi dan berada. tuhan yesus memberkati have a grateful blessed day teman",41,12,1,long,mid,long_mid_1
11/11/2023 18:10,REDACTED,"Teman"" yang mau pergi kumpul di gereja sekarang, kendaraan tersedia, di tunggu d gereja yahh🙏🏻🫶🏻🤗",netral,🙏🏻🫶🏻🤗,5,0.013333333,"teman yang mau pergi kumpul di gereja sekarang, kendaraan tersedia, di tunggu d gereja yahh",15,18,1,medium,low,medium_low_1
5/27/2023 12:05,REDACTED,"Selamat bertambah Sukacita usia untuk Saudari kita @REDACTED   🎉 Panjang umur, sehat selalu, diberkati dalam Pendidikan dan Rencananya kedepan, diberkati bersama dengan keluarga. Tuhan senantiasa menyertai dan melindungi dimanapun pergi dan berada. Tuhan Yesus Memberkati✨💕🥰🎁 Have a grateful & blessed day teman""😇🫶",positif,🎉✨💕🥰🎁😇🫶,7,0.07421875,"selamat bertambah sukacita usia untuk saudari kita redacted panjang umur, sehat selalu, diberkati dalam pendidikan dan rencananya kedepan, diberkati bersama dengan keluarga. tuhan senantiasa menyertai dan melindungi dimanapun pergi dan berada. tuhan yesus memberkati have a grateful blessed day teman",40,12,1,long,mid,long_mid_1
9/15/2024 15:52,REDACTED,"Selamat bertambah sukacita usia untuk saudari kita @REDACTED 🥳🥳🎉 Panjang umur, sehat selalu, diberkati dalam cita-cita dan rencana kedepannya, diberkati bersama keluarga. Tuhan senantiasa menyertai dan melindungi dimanapun pergi dan berada. Tuhan Yesus Memberkati🎁😇✨🫶",positif,🥳🥳🎉🎁😇✨🫶,7,0.063636364,"selamat bertambah sukacita usia untuk saudari kita redacted panjang umur, sehat selalu, diberkati dalam cita cita dan rencana kedepannya, diberkati bersama keluarga. tuhan senantiasa menyertai dan melindungi dimanapun pergi dan berada. tuhan yesus memberkati",34,15,1,medium,low,medium_low_1
4/19/2023 8:27,REDACTED,"Selamat bertambah Sukacita usia untuk Saudara/i kita @REDACTED Nanus & @REDACTED  🎉 Panjang umur, sehat selalu, diberkati dalam Pekerjaan dan Pendidikan serta Rencananya kedepan, diberkati bersama dengan keluarga. Tuhan senantiasa menyertai dan melindungi dimanapun pergi dan berada. Tuhan Yesus Memberkati✨💕🥰🎁 Have a grateful & blessed day teman""🫶🏻",positif,🎉✨💕🥰🎁🫶🏻,7,0.102112676,"selamat bertambah sukacita usia untuk saudara i kita redacted nanus redacted panjang umur, sehat selalu, diberkati dalam pekerjaan dan pendidikan serta rencananya kedepan, diberkati bersama dengan keluarga. tuhan senantiasa menyertai dan melindungi dimanapun pergi dan berada. tuhan yesus memberkati have a grateful blessed day teman",45,8,1,long,high,long_high_1
4/24/2024 9:45,REDACTED,"Selamat bertambah sukacita usia @REDACTED Yesa @REDACTED @REDACTED @REDACTED 🥳 🎉 Panjang umur, sehat selalu, diberkati dalam cita-cita dan rencana kedepannya, diberkati bersama keluarga. Tuhan senantiasa menyertai dan melindungi dimanapun pergi dan berada. Tuhan Yesus Memberkatii🎁😇🫶",positif,🥳🎉🎁😇🫶,5,0.167381974,"selamat bertambah sukacita usia redacted yesa redacted redacted redacted panjang umur, sehat selalu, diberkati dalam cita cita dan rencana kedepannya, diberkati bersama keluarga. tuhan senantiasa menyertai dan melindungi dimanapun pergi dan berada. tuhan yesus memberkatii",35,9,1,long,high,long_high_1
6/24/2023 9:28,REDACTED,"*REMINDER* Syalom, Semangat pagi.... Diinformasikan kepada teman-teman bahwa akan dilaksanakan *Ibadah PPGT hari ini:* 🗓 *Sabtu, 24 Juni 2023* 🏡 *Saudara Decky dan Saudari Hanna* @REDACTED Ppgt @REDACTED REDACTED 🕰 *19.00 WITA* 📍 *Kampung Baru* Diharapkan kedatangan teman"" PPGT sekalian... Tuhan Yesus Memberkati 😇😇😇 *Jangan lupa bawah Alkitab yaa teman²* _mari menghadap Tuhan dengan pakaian yang sopan yah Temans...._ _See you_🤗",netral,🗓🏡🕰📍😇😇😇🤗,8,0.20952381,"reminder syalom, semangat pagi.... diinformasikan kepada teman teman bahwa akan dilaksanakan ibadah ppgt hari ini sabtu, 24 juni 2023 saudara decky dan saudari hanna redacted ppgt redacted redacted 19.00 wita kampung baru diharapkan kedatangan teman ppgt sekalian... tuhan yesus memberkati jangan lupa bawah alkitab yaa teman mari menghadap tuhan dengan pakaian yang sopan yah temans.... see you",57,9,1,long,high,long_high_1
5/19/2024 22:15,REDACTED,Turut berdukacita atas meninggalnya kakek terkasih dari saudara kita @REDACTED  kiranya keluarga yang ditinggalkan diberikan penguatan dan penghiburan dari Tuhan kita Yesus Kristus😇🙏🏻🙏🏻,negatif,😇🙏🏻🙏🏻,5,0.076923077,turut berdukacita atas meninggalnya kakek terkasih dari saudara kita redacted kiranya keluarga yang ditinggalkan diberikan penguatan dan penghiburan dari tuhan kita yesus kristus,23,22,1,medium,mid,medium_mid_1
4/14/2023 9:00,REDACTED,"Selamat bertambah Sukacita usia untuk Saudari"" kita @REDACTED & @REDACTED Shinta Aprilia🎉 Panjang umur, sehat selalu, diberkati dalam Pendidikan,Harapan dan Rencananya kedepan, diberkati bersama dengan keluarga. Tuhan senantiasa menyertai dan melindungi dimanapun pergi dan berada. Tuhan Yesus Memberkati✨💕🥰🎁 Have a grateful & blessed day teman""🫶🏻",positif,🎉✨💕🥰🎁🫶🏻,7,0.105633803,"selamat bertambah sukacita usia untuk saudari kita redacted redacted shinta aprilia panjang umur, sehat selalu, diberkati dalam pendidikan,harapan dan rencananya kedepan, diberkati bersama dengan keluarga. tuhan senantiasa menyertai dan melindungi dimanapun pergi dan berada. tuhan yesus memberkati have a grateful blessed day teman",43,9,1,long,high,long_high_1
9/27/2023 9:14,REDACTED,"Selamat bertambah Sukacita usia untuk @REDACTED Tian    🥳 🎉Panjang umur, sehat selalu, diberkati dalam rencana dan cita-citanya kedepan, diberkati bersama dengan keluarga. Tuhan senantiasa menyertai dan melindungi dimanapun pergi dan berada. Tuhan Yesus Memberkatii✨💕🥰🎁",positif,🥳🎉✨💕🥰🎁,6,0.072727273,"selamat bertambah sukacita usia untuk redacted tian panjang umur, sehat selalu, diberkati dalam rencana dan cita citanya kedepan, diberkati bersama dengan keluarga. tuhan senantiasa menyertai dan melindungi dimanapun pergi dan berada. tuhan yesus memberkatii",34,9,1,medium,mid,medium_mid_1
8/11/2023 17:20,REDACTED,Oke baikk,netral,,0,0.125,oke baikk,2,17,0,short,high,short_high_0
10/22/2024 21:37,REDACTED,"terimakasii doa baiknyaa tmn” ppgt, Tuhan Yesus memberkatiii🫶✨",positif,🫶✨,2,0.039215686,"terimakasii doa baiknyaa tmn ppgt, tuhan yesus memberkatiii",8,21,1,medium,low,medium_low_1
12/2/2022 7:58,REDACTED,🙏🏻😇,positif,🙏🏻😇,3,0,,0,7,1,short,low,short_low_1
3/23/2022 20:47,REDACTED,Yuhuuu,netral,,0,0.166666667,yuhuuu,1,20,0,short,high,short_high_0
11/25/2021 19:43,REDACTED,Kalo begitu saya diam mi saja saya salah,negatif,,0,0.03030303,kalo begitu saya diam mi saja saya salah,8,19,0,medium,low,medium_low_0
10/27/2021 12:17,REDACTED,"Ayoo segera mendaftar bagi teman2 yg belum mengikuti LKPD, batas sampe tanggal 31 Oktober 2021🙏🏻🙏🏻",netral,🙏🏻🙏🏻,4,0.083333333,"ayoo segera mendaftar bagi teman2 yg belum mengikuti lkpd, batas sampe tanggal 31 oktober 2021",15,12,1,medium,mid,medium_mid_1
11/18/2025 18:39,REDACTED,"Selamat bertambah usia untuk saudari kita *Fiony Neva Lebang* @REDACTED Panjang umur, sehat selalu, diberkati dalam cita-cita dan rencana kedepannya, diberkati bersama keluarga. Tuhan senantiasa menyertai dan melindungi dimanapun pergi dan berada. Tuhan Yesus Memberkatii🎁😇🫶✨",positif,🎁😇🫶✨,4,0.074561404,"selamat bertambah usia untuk saudari kita fiony neva lebang redacted panjang umur, sehat selalu, diberkati dalam cita cita dan rencana kedepannya, diberkati bersama keluarga. tuhan senantiasa menyertai dan melindungi dimanapun pergi dan berada. tuhan yesus memberkatii",36,18,1,long,mid,long_mid_1
9/18/2025 16:06,REDACTED,"Selamat bertambah usia untuk saudara kita Jerikho Christian Todani @REDACTED  🥳🎉 Panjang umur, sehat selalu, diberkati dalam cita-cita dan rencana kedepannya, diberkati bersama keluarga. Tuhan senantiasa menyertai dan melindungi dimanapun pergi dan berada. Tuhan Yesus Memberkatii🎁😇🫶✨",positif,🥳🎉🎁😇🫶✨,6,0.072340426,"selamat bertambah usia untuk saudara kita jerikho christian todani redacted panjang umur, sehat selalu, diberkati dalam cita cita dan rencana kedepannya, diberkati bersama keluarga. tuhan senantiasa menyertai dan melindungi dimanapun pergi dan berada. tuhan yesus memberkatii",36,16,1,long,mid,long_mid_1
5/22/2022 14:04,REDACTED,Otww,netral,,0,0.25,otww,1,14,0,short,high,short_high_0
8/29/2021 18:26,REDACTED,"Ayoo sudah bisami gabung teman""untuk menambah ilmu dan wawasan🤗😇",netral,🤗😇,2,0.018867925,ayoo sudah bisami gabung teman untuk menambah ilmu dan wawasan,10,18,1,medium,low,medium_low_1
1/10/2024 13:15,REDACTED,"Selamat bertambah usia @REDACTED Evangelica 🥳 🎉 Panjang umur, sehat selalu, diberkati dalam cita-cita dan rencana kedepannya, diberkati bersama keluarga. Tuhan senantiasa menyertai dan melindungi dimanapun pergi dan berada. Tuhan Yesus Memberkatii🎁😇🫶✨",positif,🥳🎉🎁😇🫶✨,6,0.072463768,"selamat bertambah usia redacted evangelica panjang umur, sehat selalu, diberkati dalam cita cita dan rencana kedepannya, diberkati bersama keluarga. tuhan senantiasa menyertai dan melindungi dimanapun pergi dan berada. tuhan yesus memberkatii",31,13,1,medium,mid,medium_mid_1
3/16/2025 13:45,REDACTED,"Selamat bertambah usia untuk saudara/i kita Maya Tiku Malenong @REDACTED Maya  dan Gabriella Averia Putri Dian @REDACTED Ppgt🥳 🎉 Panjang umur, sehat selalu, diberkati dalam cita-cita dan rencana kedepannya, diberkati bersama keluarga. Tuhan senantiasa menyertai dan melindungi dimanapun pergi dan berada. Tuhan Yesus Memberkatii🎁😇🫶✨",positif,🥳🎉🎁😇🫶✨,6,0.113553114,"selamat bertambah usia untuk saudara i kita maya tiku malenong redacted maya dan gabriella averia putri dian redacted ppgt panjang umur, sehat selalu, diberkati dalam cita cita dan rencana kedepannya, diberkati bersama keluarga. tuhan senantiasa menyertai dan melindungi dimanapun pergi dan berada. tuhan yesus memberkatii",45,13,1,long,high,long_high_1
12/30/2024 18:29,REDACTED,"Selamat bertambah sukacita usia untuk  saudara/kakak kita @REDACTED REDACTED  🎉 Panjang umur, sehat selalu, diberkati segala harapan, rencana dan cita-citanya kedepan, diberkati bersama dengan keluarga. Tuhan senantiasa menyertai dan melindungi dimanapun pergi dan berada.  Tuhan Yesus Memberkatii✨💕🥰🎁🎊 Have a grateful day✨💕🌷",positif,🎉✨💕🥰🎁🎊✨💕🌷,9,0.087121212,"selamat bertambah sukacita usia untuk saudara kakak kita redacted redacted panjang umur, sehat selalu, diberkati segala harapan, rencana dan cita citanya kedepan, diberkati bersama dengan keluarga. tuhan senantiasa menyertai dan melindungi dimanapun pergi dan berada. tuhan yesus memberkatii have a grateful day",42,18,1,long,mid,long_mid_1
4/20/2024 13:24,REDACTED,"Selamat bertambah sukacita usia @REDACTED REDACTED🥳 🎉 Panjang umur, sehat selalu, diberkati dalam cita-cita dan rencana kedepannya, diberkati bersama keluarga. Tuhan senantiasa menyertai dan melindungi dimanapun pergi dan berada. Tuhan Yesus Memberkatii🎁😇🫶",positif,🥳🎉🎁😇🫶,5,0.103286385,"selamat bertambah sukacita usia redacted redacted panjang umur, sehat selalu, diberkati dalam cita cita dan rencana kedepannya, diberkati bersama keluarga. tuhan senantiasa menyertai dan melindungi dimanapun pergi dan berada. tuhan yesus memberkatii",32,13,1,medium,high,medium_high_1
10/19/2022 9:51,REDACTED,"*REMINDER* Syalom, Semangat pagi.... Diinformasikan kepada teman-teman bahwa akan dilaksanakan ibadah *PPGT pada hari* : 🗓 *Sabtu, 22 Oktober 2022* 🏡  *Sekret PPGT* 🕰 *19.00 WITA (7 malam)* Datang yah guyss diharapkan kedatangan teman"" PPGT sklian... Tuhan Yesus Memberkati 😇😇😇 *Jangan lupa bawah Alkitab yah teman²* _mari menghadap Tuhan dengan pakaian yang sopan yah Temans...._ _See you_🤗",netral,🗓🏡🕰😇😇😇🤗,7,0.139285714,"reminder syalom, semangat pagi.... diinformasikan kepada teman teman bahwa akan dilaksanakan ibadah ppgt pada hari sabtu, 22 oktober 2022 sekret ppgt 19.00 wita 7 malam datang yah guyss diharapkan kedatangan teman ppgt sklian... tuhan yesus memberkati jangan lupa bawah alkitab yah teman mari menghadap tuhan dengan pakaian yang sopan yah temans.... see you",53,9,1,long,high,long_high_1
